Brand,Model,Price,Rating,Link,Favori Number,Rush Delivery,Free Cargo,İşlemci Tipi,Ram (Sistem Belleği),SSD Kapasitesi,İşletim Sistemi,Ekran Kartı,Ekran Boyutu,Çözünürlük,Kullanım Amacı,Cihaz Ağırlığı,Ekran Yenileme Hızı,Ekran Kartı Tipi,Ekran Kartı Hafızası,İşlemci Modeli,İşlemci Nesli,İşlemci Çekirdek Sayısı,Hard Disk Kapasitesi,Dokunmatik Ekran,Panel Tipi,Ram (Sistem Belleği) Tipi,Renk,Garanti Tipi,Temel İşlemci Hızı (GHz),Maksimum İşlemci Hızı (GHz),Optik Sürücü Tipi,Bağlantılar,Klavye,Ekran Kartı Bellek Tipi,Çözünürlük Standartı,Garanti Süresi,Arttırılabilir Azami Bellek,Menşei,Kapasite,İşlemci Frekansı,Power Supply,HDMI,Şarjlı Kullanım Süresi,Soket Tipi,SSD Teknolojisi,Beden,Okula Dönüş,Ekran Kartı Gücü,Görüntü Kalitesi,Ekran Özelliği
Dell,"N3409pvnb3530u I5-1334u 8gb 512gb Ssd 15.6"" Ubuntu Dızustu Bılgısayar",16.779 TL,0,https://www.trendyol.com/dell/vostro-3530-n3409pvnb3530u-i5-1334u-8gb-512gb-ssd-15-6-ubuntu-dizustu-bilgisayar-p-865155909?boutiqueId=61&merchantId=105378,0,0,1,Intel Core i5,8 GB,512 GB,Free Dos,Intel XE Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 - 4 kg,120 Hz,Dahili,Paylaşımlı,1335U,13. Nesil,10,HDD Yok,Yok,,DDR4,Gri,Resmi Distribütör Garantili,3.4,4.6,Yok,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,TR,,,,,4-6 Saat,,,,,,,
HP,"9J253EA11 i7-14700HX 16GB 1TBSSD RTX4050 16.1"" FullHD W11P Taşınabilir Bilgisay",61.059 TL,0,https://www.trendyol.com/hp/victus-16-r1051nt-9j253ea11-i7-14700hx-16gb-1tbssd-rtx4050-16-1-fullhd-w11p-tasinabilir-bilgisay-p-815728385?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i7,16 GB,1 TB,Windows,Nvidia GeForce RTX 4050,"16,1 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,14700HX,14. Nesil,20,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"B1502cba-ı38512b0d13 I3-1215u 16gb 1tbssd 15.6"" Fhd W11p Dizüstü Bilgisayar-cnt01",18.369 TL,0,https://www.trendyol.com/asus/expertbook-b1-b1502cba-i38512b0d13-i3-1215u-16gb-1tbssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt01-p-873737035?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i3,16 GB,1 TB,Windows,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1215U,12. Nesil,6,HDD Yok,Yok,TN,DDR4,Siyah,Resmi Distribütör Garantili,1.1,4.4,,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
Dell,"16GB 256GB SSD 15.6"" 120Hz FHD Freedos I352010030U BT2","16.028,46 TL",0,https://www.trendyol.com/dell/inspiron-3520-i5-1235u-16gb-256gb-ssd-15-6-120hz-fhd-freedos-i352010030u-bt2-p-866704337?boutiqueId=61&merchantId=999351,0,0,1,Intel Core i5,16 GB,256 GB,Free Dos,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 - 4 kg,120 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,HDD Yok,Yok,VA,DDR4,Siyah,Resmi Distribütör Garantili,1.3,4.4,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,,,,,,,4-6 Saat,,,,,,,
ASUS,"15X1502ZA-EJ2123A12 i7-1255U 16GB 512SSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT013",30.899 TL,0,https://www.trendyol.com/asus/vivobook-15x1502za-ej2123a12-i7-1255u-16gb-512ssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt013-p-861374968?boutiqueId=61&merchantId=868180,0,1,1,Intel Core i7,16 GB,512 GB,Windows,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1255U,12. Nesil,10,HDD Yok,Yok,TN,DDR4,Gri,Resmi Distribütör Garantili,1.7,4.7,Yok,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ACER,"Aspire 3 AMD Ryzen 3-7320U 8GB 256GB SSD DOS 15.6"" FHD Dizüstü Bilgisayar (ACER Türkiye Garantili)",15.000 TL,4.1,https://www.trendyol.com/acer/aspire-3-amd-ryzen-3-7320u-8gb-256gb-ssd-dos-15-6-fhd-dizustu-bilgisayar-acer-turkiye-garantili-p-755183026?boutiqueId=61&merchantId=885688,7406 kişi,0,1,AMD Ryzen 3,8 GB,256 GB,Free Dos,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Ev - Okul,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,7320U,7. Nesil,4,HDD Yok,Yok,,LPDDR5,Gri,ACER Türkiye Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"TUF Gaming A15 FA507UI-LP124A6 Ryzen9 8945H 32GB 1TBSSD RTX4070 15.6"" FHD FreeDOS Bilgisayar",75.999 TL,5.0,https://www.trendyol.com/asus/tuf-gaming-a15-fa507ui-lp124a6-ryzen9-8945h-32gb-1tbssd-rtx4070-15-6-fhd-freedos-bilgisayar-p-862126190?boutiqueId=61&merchantId=122633,0,1,1,AMD Ryzen 9,32 GB,1 TB,Free Dos,Nvidia GeForce RTX 4070,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,8 GB,Belirtilmemiş,8. Nesil,8,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,64 GB,,,,,,,,,,,,,
LENOVO,"RYZEN7-5700U 36 GB 1 TB SSD Freedos 17.3"" Taşınabilir Bilgisayar",33.999 TL,0,https://www.trendyol.com/lenovo/ideapad-3-17alc6-amd-ryzen7-5700u-36-gb-1-tb-ssd-freedos-17-3-tasinabilir-bilgisayar-p-830179296?boutiqueId=61&merchantId=107301,0,1,1,AMD Ryzen 7,36 GB,1 TB,Free Dos,AMD Radeon Graphics,"17,3 inç",1920 x 1080,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,Paylaşımlı,5700U,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Gri,Lenovo Türkiye Garantili,1.8,4.3,Yok,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),3 Yıl,,,,,,,,,,,,,,
Technopc,"Intel Pentium N3710 Işlemci 4gb Ram 128gb Ssd 14"" Fhd Freedos Notebook","11.805,35 TL",0,https://www.trendyol.com/technopc/ti14n37-370412f-intel-pentium-n3710-islemci-4gb-ram-128gb-ssd-14-fhd-freedos-notebook-p-90987504?boutiqueId=61&merchantId=1023831,120 kişi,0,1,Intel Celeron,1 GB,SSD Yok,Windows,Dahili Ekran Kartı,10 inç,1280 x 800,Ev - Okul,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,W-1250,Belirtilmemiş,Belirtilmemiş,HDD Yok,Yok,,DDR4,Gri,Resmi Distribütör Garantili,,,Yok,Bluetooth - USB,Q Türkçe,DDR,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,Laptop,19.999 TL,0,https://www.trendyol.com/lenovo/i5-8-512gb-83er00fvtr-laptop-p-885404819?boutiqueId=61&merchantId=588741,0,1,1,Intel Core i5,8 GB,512 GB,Windows,Intel UHD Graphics,"15,6 inç",1920 x 1080,Belirtilmemiş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,12450H,12. Nesil,2,512 GB,Yok,,Belirtilmemiş,Gri,Lenovo Türkiye Garantili,3.3,,Yok,HDMI,Q Türkçe + Numerik (Aydınlatmasız),SD,Belirtilmemiş,2 Yıl,,,,,,,6 Saat ve Üstü,,,,,,,
ASUS,"ExpertBook B1 B1502CBA-I78512B0D13 i7-1255U 24GB 512SSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT01",26.249 TL,5.0,https://www.trendyol.com/asus/expertbook-b1-b1502cba-i78512b0d13-i7-1255u-24gb-512ssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt01-p-866163874?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i7,24 GB,512 GB,Windows,Intel XE Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1255U,12. Nesil,10,HDD Yok,Yok,TN,DDR4,Siyah,Resmi Distribütör Garantili,1.7,4.7,,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"V15 82TT00A0TX02 i3-1215U 16GB 512SSD 15.6"" FullHD FreeDOS Taşınabilir Bilgisayar",14.999 TL,3.8,https://www.trendyol.com/lenovo/v15-82tt00a0tx02-i3-1215u-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-763479107?boutiqueId=61&merchantId=334898,0,0,1,Intel Core i3,16 GB,512 GB,Free Dos,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1215U,12. Nesil,6,HDD Yok,Yok,,DDR4,Gri,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmasız),SD,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,"250 G9 9M3G5AT02 i5-1235U 16GB 512SSD 15.6"" FullHD FreeDOS Taşınabilir Bilgisayar-CNT003",17.789 TL,4.3,https://www.trendyol.com/hp/250-g9-9m3g5at02-i5-1235u-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-cnt003-p-828041318?boutiqueId=61&merchantId=106664,0,0,1,Intel Core i5,16 GB,512 GB,Free Dos,Intel XE Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,HDD Yok,Yok,,DDR4,Gri,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,I7-11850h 8c 2.5ghz 16gb 3200mhz Sodımm 512gb Ssd Nvıdıa Rtxa3000 6gb W,144.920 TL,0,https://www.trendyol.com/lenovo/20yu004btx-mws-p17-v2-i7-11850h-8c-2-5ghz-16gb-3200mhz-sodimm-512gb-ssd-nvidia-rtxa3000-6gb-w-p-800178245?boutiqueId=61&merchantId=107868,0,0,1,Intel Core i7,16 GB,512 GB,Windows,Nvidia RTX A3000,"17,3 inç",1920 x 1080,Ofis - İş,2 - 4 kg,Belirtilmemiş,Harici,6 GB,11850H,11. Nesil,12+,HDD Yok,Yok,,DDR5,Gri,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe,DDR5,Full HD (FHD),3 Yıl,,,,,,,,,,,,,,
ACER,"Nitro V 15 Core i5 13420H 32 GB 512 GB SSD Rtx 4050 Freedos 15.6"" FHD Notebook NH.QNBEY.001+325",35.999 TL,3.0,https://www.trendyol.com/acer/nitro-v-15-core-i5-13420h-32-gb-512-gb-ssd-rtx-4050-freedos-15-6-fhd-notebook-nh-qnbey-001-325-p-784791062?boutiqueId=61&merchantId=749763,0,0,1,Intel Core i5,32 GB,512 GB,Free Dos,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,13420H,13. Nesil,8,HDD Yok,Yok,IPS,DDR5,siyah,Resmi Distribütör Garantili,2.1,,,Bluetooth - HDMI,Q Türkçe,GDDR6,Full HD (FHD),2 Yıl,32 GB,,,,,,3 Saat ve Altı,,,,,,,
HP,"I5-14500HX 32 GB RAM 1 TB SSD RTX4060 16.1"" Win11Home 9J263EA Zi728","65.274,85 TL",0,https://www.trendyol.com/hp/victus-gaming-16-r1061nt-i5-14500hx-32-gb-ram-1-tb-ssd-rtx4060-16-1-win11home-9j263ea-zi728-p-875652597?boutiqueId=61&merchantId=820455,0,0,1,Intel Core i7,32 GB,1 TB,Windows,Nvidia GeForce RTX 4060,"16,1 inç",1920 x 1080,Tasarım,2 - 4 kg,144 Hz,Harici,8 GB,14500HX,14. Nesil,14,HDD Yok,Yok,IPS,DDR5,Çok Renkli,Resmi Distribütör Garantili,2.6,,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"i7-1355U 16GB 512SSD 15.6"" FullHD W11P Taşınabilir Bilgisayar-CNT10",25.729 TL,0,https://www.trendyol.com/lenovo/v15-g3-83a100kxtr10-i7-1355u-16gb-512ssd-15-6-fullhd-w11p-tasinabilir-bilgisayar-cnt10-p-870875752?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i7,16 GB,512 GB,Windows,Intel Iris Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 - 4 kg,60 Hz,Dahili,Paylaşımlı,1355U,13. Nesil,10,HDD Yok,Yok,,DDR4,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"YOGA PRO 9 14IRP8 INTEL CORE i9-13905H 32GB 1TB SSD 8GB RTX4060 14.5"" 3K FREEDOS 83BU002ATX",104.999 TL,5.0,https://www.trendyol.com/lenovo/yoga-pro-9-14irp8-intel-core-i9-13905h-32gb-1tb-ssd-8gb-rtx4060-14-5-3k-freedos-83bu002atx-p-750069682?boutiqueId=61&merchantId=107301,0,1,1,Intel Core i9,32 GB,1 TB,Free Dos,Nvidia GeForce RTX 4060,"14,5 inç",3072 x 1920,Ofis - İş,2 kg ve altı,120 Hz,Harici,8 GB,13900H,13. Nesil,14,HDD Yok,Var,IPS,LPDDR5,Mavi,Lenovo Türkiye Garantili,2.6,+5,Çoklu Kopyalama Sistemleri,HDMI,Q Türkçe (Aydınlatmalı),GDDR6,FHD+,3 Yıl,32 GB,,,,,,6 Saat ve Üstü,,,,,,,
LENOVO,"I7-1355u 16gb 1tb Ssd 14"" Wuxga 2gb Mx550 Fdos 21jls2g6tx 003","43.398,99 TL",0,https://www.trendyol.com/lenovo/thinkpad-e14-gen-5-i7-1355u-16gb-1tb-ssd-14-wuxga-2gb-mx550-fdos-21jls2g6tx-003-p-819023917?boutiqueId=61&merchantId=114271,0,1,1,Intel Core i7,16 GB,1 TB,Free Dos,Nvidia GeForce MX550,14 inç,1920 x 1200,Ofis - İş,2 kg ve altı,60 Hz,Harici,4 GB ve altı,1355U,13. Nesil,10,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,1.7,,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,WUXGA,3 Yıl,,,,,,,,,,,,,,
ACER,"Aspire 3 A315-24p-r808 Nx.kjeey.001 Ryzen5 7520u 8gb 512ssd 15.6"" Fullhd Freedos Taşınabilir Bi","15.788,88 TL",4.0,https://www.trendyol.com/acer/aspire-3-a315-24p-r808-nx-kjeey-001-ryzen5-7520u-8gb-512ssd-15-6-fullhd-freedos-tasinabilir-bi-p-774795443?boutiqueId=61&merchantId=204934,0,1,1,AMD Ryzen 5,8 GB,512 GB,Free Dos,AMD Radeon Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,7520U,7. Nesil,4,HDD Yok,Yok,,DDR5,Mavi,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"7535HS 32 GB 512 GB SSD RTX3050 15.6"" 144Hz Freedos FA506NC-HN048 Zi703","37.928,74 TL",0,https://www.trendyol.com/asus/tuf-gaming-a15-ryzen-5-7535hs-32-gb-512-gb-ssd-rtx3050-15-6-144hz-freedos-fa506nc-hn048-zi703-p-852148466?boutiqueId=61&merchantId=820455,0,0,1,AMD Ryzen 5,32 GB,512 GB,Free Dos,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,Belirtilmemiş,7. Nesil,6,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,3.3,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,"9J253EA03 i7-14700HX 32GB 1TBSSD RTX4050 16.1"" FullHD FreeDOS Taşınabilir Bilgi",64.319 TL,0,https://www.trendyol.com/hp/victus-16-r1051nt-9j253ea03-i7-14700hx-32gb-1tbssd-rtx4050-16-1-fullhd-freedos-tasinabilir-bilgi-p-815728379?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i7,32 GB,1 TB,Linux,Nvidia GeForce RTX 4050,"16,1 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,14700HX,14. Nesil,20,HDD Yok,Yok,IPS,DDR5,Gri,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,"250 G10 8a539ea09 I5-1335u 16gb 512ssd Mx550 15.6"" Fullhd W11p Taşınabilir Bilgisayar-cnt010",28.739 TL,5.0,https://www.trendyol.com/hp/250-g10-8a539ea09-i5-1335u-16gb-512ssd-mx550-15-6-fullhd-w11p-tasinabilir-bilgisayar-cnt010-p-784451264?boutiqueId=61&merchantId=106664,0,1,1,Intel Core i5,16 GB,512 GB,Windows,Nvidia GeForce MX550,"15,6 inç",1920 x 1080,Oyun,2 kg ve altı,60 Hz,Harici,4 GB ve altı,Belirtilmemiş,13. Nesil,10,HDD Yok,Yok,IPS,DDR4,Gri,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
Dell,1TB SSD 6GB RTX3050 95W 15.6 FHD 120Hz Ubuntu G155530005U-1TB,40.999 TL,0,https://www.trendyol.com/dell/g15-5530-i7-13650hx-16gb-1tb-ssd-6gb-rtx3050-95w-15-6-fhd-120hz-ubuntu-g155530005u-1tb-p-866266323?boutiqueId=61&merchantId=1011169,0,1,1,Intel Core i7,16 GB,1 TB,Linux,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,120 Hz,Harici,6 GB,13650HX,13. Nesil,14,HDD Yok,Yok,VA,DDR5,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,32 GB,,,,,,,,,,,,,
LENOVO,A05D0AW R7 PRO 16GB 512SSD DOKUNMATİK 16 W11PRO,52.612 TL,0,https://www.trendyol.com/lenovo/hp-elitebook-665-g11-a05d0aw-r7-pro-16gb-512ssd-dokunmatik-16-w11pro-p-862687164?boutiqueId=61&merchantId=1040184,0,0,1,AMD Ryzen 7,16 GB,512 GB,Free Dos,Intel XE Graphics,"16,1 inç",1920 x 1080,Ev - Okul,2 kg ve altı,90 Hz,Harici,Paylaşımlı,4800HS,5. Nesil,10,HDD Yok,Yok,,DDR4,Gri,Lenovo Türkiye Garantili,,,,USB,Q Türkçe,Dahili,Ultra HD 4K (UHD),2 Yıl,,,,,,,,,,,,,,
MSI,"A1vgg-035tr Intel Core U9 185h 32gb 2tb Ssd Rtx4070 W11p 16"" Qhd 240hz","121.127,75 TL",0,https://www.trendyol.com/msi/stealth-16-ai-studio-a1vgg-035tr-intel-core-u9-185h-32gb-2tb-ssd-rtx4070-w11p-16-qhd-240hz-p-800629441?boutiqueId=61&merchantId=322515,0,0,1,Intel Core Ultra 7,32 GB,2 TB,Windows,Nvidia GeForce RTX 4070,16 inç,2560 x 1600,Oyun,4 kg ve üzeri,240 Hz,Harici,8 GB,9980HK,Belirtilmemiş,16,HDD Yok,Yok,IPS,DDR5,Mavi,MSI Türkiye Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,QHD,2 Yıl,,,,,,,,,,,,,,
ASUS,"FX506HF-HN030 i5-11400H 8GB 512SSD RTX2050 15.6"" FullHD FreeDOS Taşınabilir Bilg",33.999 TL,0,https://www.trendyol.com/asus/tuf-gaming-f15-fx506hf-hn030-i5-11400h-8gb-512ssd-rtx2050-15-6-fullhd-freedos-tasinabilir-bilg-p-752083297?boutiqueId=61&merchantId=954456,0,1,1,Intel Core i5,8 GB,512 GB,Free Dos,Nvidia GeForce RTX 2050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,11400H,11. Nesil,6,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
Dell,I5-1235U 32GB Ram 1TB SSD 15.6 İnç FHD 120Hz FreeDOS I35202009U KT34,19.999 TL,0,https://www.trendyol.com/dell/inspiron-15-3520-i5-1235u-32gb-ram-1tb-ssd-15-6-inc-fhd-120hz-freedos-i35202009u-kt34-p-880238009?boutiqueId=61&merchantId=1011169,0,1,1,Intel Core i5,32 GB,1 TB,Free Dos,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ev - Okul,2 - 4 kg,120 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,1,HDD Yok,Yok,,DDR4,Siyah,Resmi Distribütör Garantili,,,,Bluetooth - USB,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"Ryzen 7 Pro 5850u 48gb 256gb Ssd 14"" Fhd W11p 20xl002htx003",37.899 TL,0,https://www.trendyol.com/lenovo/thinkpad-t14-gen-2-ryzen-7-pro-5850u-48gb-256gb-ssd-14-fhd-w11p-20xl002htx003-p-798461860?boutiqueId=61&merchantId=114271,0,1,1,AMD Ryzen 7,48 GB,256 GB,Windows,AMD Radeon Graphics,14 inç,1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,5850U,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,1.9,4.4,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),3 Yıl,,,,,,,3 Saat ve Altı,,,,,,,
LENOVO,"Ryzen 7 Pro 5850u 16gb 2tb Ssd 14"" Fhd W11p 20xl002htx012",40.399 TL,0,https://www.trendyol.com/lenovo/thinkpad-t14-gen-2-ryzen-7-pro-5850u-16gb-2tb-ssd-14-fhd-w11p-20xl002htx012-p-798461842?boutiqueId=61&merchantId=114271,0,1,1,AMD Ryzen 7,16 GB,2 TB,Windows,AMD Radeon Graphics,14 inç,1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,5850U,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,1.9,4.4,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),3 Yıl,,,,,,,3 Saat ve Altı,,,,,,,
LENOVO,"Ryzen 7 Pro 5850u 24gb 1tb Ssd 14"" Fhd W11p 20xl002htx009",38.599 TL,0,https://www.trendyol.com/lenovo/thinkpad-t14-gen-2-ryzen-7-pro-5850u-24gb-1tb-ssd-14-fhd-w11p-20xl002htx009-p-798461618?boutiqueId=61&merchantId=114271,0,1,1,AMD Ryzen 7,24 GB,1 TB,Windows,AMD Radeon Graphics,14 inç,1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,5850U,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,1.9,4.4,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),3 Yıl,,,,,,,3 Saat ve Altı,,,,,,,
LENOVO,"Ryzen 7 Pro 5850u 32gb 256gb Ssd 14"" Fhd W11p 20xl002htx002",36.499 TL,0,https://www.trendyol.com/lenovo/thinkpad-t14-gen-2-ryzen-7-pro-5850u-32gb-256gb-ssd-14-fhd-w11p-20xl002htx002-p-798461515?boutiqueId=61&merchantId=114271,0,1,1,AMD Ryzen 7,32 GB,256 GB,Windows,AMD Radeon Graphics,14 inç,1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,5850U,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,1.9,4.4,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),3 Yıl,,,,,,,3 Saat ve Altı,,,,,,,
LENOVO,"Ryzen 7 Pro 5850u 24gb 512gb Ssd 14"" Fhd W11p 20xl002htx005",37.399 TL,0,https://www.trendyol.com/lenovo/thinkpad-t14-gen-2-ryzen-7-pro-5850u-24gb-512gb-ssd-14-fhd-w11p-20xl002htx005-p-798461482?boutiqueId=61&merchantId=114271,0,1,1,AMD Ryzen 7,24 GB,512 GB,Windows,AMD Radeon Graphics,14 inç,1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,5850U,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,1.9,4.4,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),3 Yıl,,,,,,,3 Saat ve Altı,,,,,,,
LENOVO,"Ryzen 7 Pro 5850u 48gb 512gb Ssd 14"" Fhd W11p 20xl002htx007",39.499 TL,0,https://www.trendyol.com/lenovo/thinkpad-t14-gen-2-ryzen-7-pro-5850u-48gb-512gb-ssd-14-fhd-w11p-20xl002htx007-p-798461406?boutiqueId=61&merchantId=114271,0,1,1,AMD Ryzen 7,48 GB,512 GB,Windows,AMD Radeon Graphics,14 inç,1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,5850U,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Siyah,Resmi Distribütör Garantili,1.9,4.4,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),3 Yıl,,,,,,,3 Saat ve Altı,,,,,,,
